GENE_NAME,V888,V108,V2089,V1279,V1090,V777,N85,V839,V1565,V637,V1505,V1834,V67,V1441,V1920,V1857,V630,V456,N84,N60,V1394,V1048,V18,N83,V538,V1742,V1884,V1297,V125,V1921,V1776,V1860,V940,N82,V148,V1456,V2092,V714,V1337,V553,V406,V1788,V2133,V1874,V221,N58,V1591,V2110,V574,V716,N70,V1321,V1800,V806,V513,V1592,V1528,V1823,V344,V1708,V359,V712,V883,V655,V1699,V624
PROK2,90,22,171,168,6,4,69,1023,6,1055,195,42,79,1150,103,84,44,90,1371,81,1792,176,74,1072,250,262,3748,236,2841,105,2562,1073,18,858,20,4253,541,87,772,198,173,2777,54,1909,2968,251,48,209,13,3456,100,25,96,286,1232,634,241,219,3869,48,844,564,77,320,96,3961
ZNF418,781,745,841,2331,730,3100,972,1352,833,171,765,1013,910,1264,955,510,1030,456,846,764,1371,688,1034,994,877,692,1334,2043,865,976,589,1223,743,2096,712,998,546,1601,595,556,1119,1082,297,4838,765,593,736,600,1154,3174,694,605,107,834,1112,754,990,361,2733,712,819,956,574,1975,1511,1591
PCDHGC3,203,1994,290,199,331,356,109,124,327,211,275,106,211,627,1121,201,352,104,397,396,96,245,560,239,394,771,125,325,325,429,283,194,368,177,206,887,410,335,1946,144,539,219,107,107,363,172,111,250,507,63,347,203,39,494,57,370,35,456,116,196,755,424,395,66,324,280
LRFN2,774,15,3573,63,99,48,728,272,253,90,76,170,2,136,1973,222,37,660,1762,84,112,27,47,1437,62,25,85,47,325,521,276,1365,40,893,2964,14,545,34,692,52,0,0,92,66,39,126,86,88,387,272,119,344,1330,19,30,27,92,81,0,35,42,5,27,30,2219,0
OR52N1,29,10,7,73,0,75,1,47,54,14,8,91,12,6,69,17,89,75,0,12,4,25,145,10,40,40,12,48,42,24,30,4,29,12,30,0,22,7,43,26,97,3,27,62,7,9,21,5,93,71,23,93,18,34,141,27,22,9,0,13,23,36,84,136,8,17
DCAF11,5436,3073,4587,4376,3547,3438,3925,3572,6609,1262,5280,2724,4919,4990,3830,1468,5136,3014,4325,3796,4786,4240,11157,4620,3145,7892,5060,3041,4522,3616,3763,3737,6369,3682,3962,4774,3148,4491,4220,3580,3011,5001,1200,6980,3385,4749,7917,4147,5336,5193,5125,4780,6007,6061,3461,3872,4652,5238,4878,3630,7056,2839,4185,3657,8319,7132
ZNF804B,51,0,0,314,28,496,19,35,0,0,76,47,0,0,35,115,315,14,0,215,0,83,0,29,12,91,10,15,245,46,37,67,71,111,61,0,110,10,3,0,0,11,163,670,0,188,73,15,71,0,734,6,0,156,74,19,113,50,0,0,125,0,52,20,14,60
BHLHA15,24,27,38,17,10,0,6,10,51,0,20,14,43,0,15,47,7,6,6,20,4,52,13,8,17,38,3,10,40,9,10,18,181,8,24,3,24,11,12,34,8,14,18,0,5,4,11,28,5,20,3,25,15,11,13,3,0,24,5,2,61,2,343,20,87,38
THTPA,1542,1075,1287,1655,1532,1105,781,540,1327,432,885,934,1908,1304,580,372,985,1227,1165,650,1139,967,1764,1417,1074,1282,1213,259,1309,559,783,1012,678,915,1079,1242,619,587,815,899,1047,1268,166,882,1269,1254,926,549,1241,979,693,1465,1554,380,834,1635,450,881,1180,1366,1459,857,1105,548,1820,1393
GRAMD3,351,291,206,487,709,541,335,258,730,154,495,214,344,569,619,143,682,134,495,316,302,267,827,409,175,634,80,197,379,344,306,380,270,392,233,433,377,420,302,74,189,93,162,911,257,327,163,300,214,341,440,267,152,385,212,766,286,462,224,614,399,458,354,658,314,380
TMEM71,509,965,1463,1387,2638,676,873,2111,514,625,1545,1336,723,2655,1476,437,1397,3124,1409,1033,4769,958,364,1649,2069,1955,2135,1139,644,1413,872,810,371,1255,1408,1538,342,458,2323,2176,1809,1893,221,607,1932,1340,635,1070,919,2415,796,1605,4024,410,1721,2860,2135,294,2937,2839,925,2210,313,688,251,3173
FAAH2,145,101,15,164,161,207,70,110,199,5,138,83,67,65,358,16,80,54,91,101,102,88,291,113,140,103,63,117,100,71,63,68,130,60,10,92,37,122,80,94,346,155,8,111,149,102,80,118,162,415,185,157,120,157,221,56,142,42,173,84,126,24,173,163,96,195
LITAF,1836,2124,5458,1963,2209,2108,2416,2581,2655,2294,1537,853,4121,2620,1496,1378,1988,2205,1954,1290,9190,3396,1738,3544,3269,3192,5755,2275,3482,2076,2564,2738,1714,1449,2978,2375,1778,4259,1756,2733,6972,8774,302,4783,3285,1899,1665,2579,1546,3135,4066,3368,5392,2719,1522,3915,2565,2147,12987,3888,3106,2404,2499,2406,3610,4099
TG,82,61,116,7,57,8,3,48,63,7,22,195,243,39,91,152,123,14,99,120,16,38,11,118,161,124,119,68,124,70,21,68,83,45,184,106,96,99,19,506,225,66,227,160,21,46,129,183,209,296,35,63,38,59,101,50,69,35,288,42,191,58,104,149,87,141
CLK4,2009,2724,1799,1989,2699,4083,2521,2308,2273,584,1887,1407,2822,1941,2499,656,2704,3224,2766,1709,2480,1590,2202,3129,2847,2345,1599,1160,2161,1710,1491,1927,3267,3056,3509,1355,863,3765,2022,3500,2725,2294,367,6604,1404,2197,2374,1658,2072,3352,2490,2522,2070,2298,2201,4029,1975,1416,1996,2836,1903,2717,1542,2354,2457,3028
ITGBL1,20,7,0,19,25,13,6,0,51,11,25,27,46,12,29,107,4,4,16,3,7,93,89,0,20,126,0,0,14,13,54,7,118,0,0,20,41,0,0,18,0,9,108,11,29,9,95,45,23,26,7,27,0,16,17,163,28,19,0,8,86,6,56,66,26,77
HES6,755,144,395,472,473,96,306,271,5308,287,1245,170,1464,111,101,256,472,30,410,296,397,3046,7117,235,118,3296,496,188,1047,298,420,695,2117,162,264,1027,678,248,314,408,432,1241,943,160,170,917,2111,1727,1156,370,425,250,123,429,1056,331,1659,1818,169,229,2266,93,1274,596,1499,1635
SLC25A2,57,18,150,23,50,22,12,41,42,47,20,26,21,57,75,60,41,23,41,68,29,24,25,96,46,44,14,21,65,27,13,24,17,53,72,56,21,27,74,196,27,36,38,17,62,28,18,0,26,32,68,57,47,37,30,41,1,29,15,31,3,44,35,29,41,15
SAT1,8915,2299,2642,3127,3566,3562,3605,5408,8950,1372,7702,4515,3809,3721,2402,4738,19427,2051,7343,3682,5702,9786,4717,5493,6585,10521,4452,2929,3484,4414,2429,8085,6223,7645,3452,6558,6377,6656,6033,8163,8914,7169,1350,5890,4336,2786,5344,7642,14961,8620,5184,3102,4982,9674,5650,3808,6503,15590,6460,3036,15710,6867,4676,3237,6341,6981
C12orf71,12,0,0,0,0,0,0,0,0,0,0,6,10,0,0,8,4,0,7,0,0,0,0,10,0,0,0,0,0,0,4,0,0,12,23,7,7,0,0,6,0,0,21,0,0,0,0,11,0,5,0,4,0,0,0,3,0,0,13,0,4,0,0,22,6,0
SLC26A7,15,3,0,34,9,45,3,0,0,0,0,16,10,2,56,33,9,24,12,13,0,1,0,13,1,19,0,0,1,4,17,16,7,4,11,19,7,21,6,5,13,0,43,190,0,0,2,6,18,29,5,2,16,4,5,27,0,4,5,0,8,0,18,28,6,0
LRRC2,91,0,54,262,657,75,88,50,786,113,85,71,139,113,321,202,99,76,130,47,166,146,511,91,50,379,94,8,54,83,99,40,781,32,657,129,76,187,55,87,67,107,100,219,658,425,766,149,145,250,38,68,9,197,35,1006,237,279,7,386,114,215,119,328,251,103
MNDA,1100,1106,1203,656,651,47,281,1192,594,125,2656,1123,650,3281,748,370,2016,41,1195,1411,2048,2251,1268,514,1777,6495,2124,1480,1571,2066,2159,651,660,466,1013,5636,1262,1909,2015,2595,3098,2281,149,1880,979,2554,1145,3302,693,1450,1445,243,212,2957,709,202,2676,1068,8356,2625,4570,421,899,585,847,12172
NPHP3,2505,2998,1408,2623,2840,4306,2104,3501,2960,792,1862,1671,3004,3206,2586,445,3655,3072,2439,2707,2643,2231,3171,3054,3165,1972,2110,2126,3420,2578,1774,2277,2329,2736,2544,1270,817,2444,2453,2313,3528,3227,502,3885,2415,3214,2559,1806,2783,4363,3289,2935,2441,2665,2820,3822,3134,1234,3240,2813,2138,3207,2155,1360,2169,2509
UPB1,25,32,18,17,10,7,40,27,9,6,17,45,59,11,74,89,35,8,64,61,0,5,22,46,11,73,52,52,57,21,32,21,19,107,37,12,29,46,38,71,41,22,113,46,13,20,31,46,113,43,0,26,6,22,14,8,9,8,13,14,57,12,32,64,16,9
SMOC1,7,103,0,61,53,9,13,32,16,11,38,68,60,12,7,60,34,12,37,73,10,38,5,6,17,150,155,33,25,20,40,23,95,15,33,33,56,44,29,34,49,20,100,26,13,29,42,35,10,45,39,22,4,11,20,18,19,83,4,10,62,15,156,18,99,65
CD276,141,37,41,28,78,10,53,11,371,6,168,86,250,6,45,276,282,48,37,58,15,295,9,15,53,176,56,92,89,63,16,133,90,27,50,80,213,6,71,82,103,61,66,15,15,7,114,90,469,162,107,102,496,280,103,0,98,330,169,4,275,0,204,98,122,59
CRYZL1,1455,1328,1724,1354,1318,1576,1236,1294,1165,415,1285,898,1393,1509,1192,441,1508,1347,1587,941,1585,788,2168,1636,1326,1351,1025,1683,1365,1281,1188,1264,1071,1567,1117,1083,622,1402,1476,975,1177,1140,325,1727,1196,1209,943,1039,1368,1820,1515,1304,1548,1467,1233,1702,1182,774,1284,1187,1326,880,1013,1121,1299,1855
RP11-298J23.10,3845,2281,595,2729,2824,2743,2561,2830,7103,137,5724,215,4083,2925,2765,294,625,347,740,2802,1191,3824,5886,3692,2089,640,2455,1550,3457,2052,3074,2432,3209,522,2051,700,368,386,2512,356,3831,6010,242,4623,1757,2838,600,531,3853,3662,650,1802,3555,3294,587,2746,775,1083,4048,2790,4827,1781,2959,2616,3360,4656
CLEC5A,561,24,199,31,147,10,168,654,96,49,677,49,89,367,38,109,877,0,296,402,133,538,343,111,95,226,761,511,468,594,497,619,214,162,209,1335,162,208,291,331,2608,3288,177,169,386,341,507,718,180,476,250,45,8,1046,123,112,559,169,119,460,440,24,295,178,156,117
ABLIM3,524,6,30,75,246,13,53,15,177,7,351,114,1261,43,59,477,876,42,143,768,53,370,51,118,129,1169,139,41,205,305,61,757,243,27,183,277,535,60,92,40,41,223,129,23,34,114,551,400,2212,30,91,339,19,973,349,71,217,713,17,9,1763,0,194,216,258,76
WNK1,18803,12213,19718,12422,17646,21075,14806,13732,25522,4447,18758,7522,15725,18309,13731,8547,16739,13234,18644,16982,17721,19409,18030,17557,15824,33514,14512,18680,13995,14838,13337,12878,55680,13332,14593,19669,11829,18284,18978,23590,24861,28531,2999,16109,10949,12368,48862,13304,26142,21759,14587,20307,16963,24462,14700,20167,15252,34084,15081,13762,20918,11281,13926,12641,38237,23581
SLC35E2B,11126,7685,12372,4895,7095,6532,5326,7421,14512,3654,7095,6113,8326,7461,7756,2647,9573,7754,7031,8772,10799,7192,5406,9724,8426,7844,9472,7619,8596,7649,6360,8868,5054,4328,10294,6776,4339,6801,8914,10195,12357,9133,1358,9683,5886,8905,6388,5836,5191,14744,10180,9575,11128,8881,7581,7372,6772,4926,9917,7499,9695,6616,8007,8942,8641,10730
SPATA45,16,8,0,15,5,22,0,10,0,0,21,7,20,15,22,4,10,2,7,27,14,8,17,6,15,3,11,15,15,11,8,0,12,0,11,0,0,9,0,0,0,11,8,33,0,21,12,4,0,25,14,14,11,2,10,0,9,17,0,2,10,6,14,20,16,13
AFP,2,0,0,0,0,6,0,0,0,0,4,2,0,0,2,12,0,0,0,0,0,0,9,0,0,15,0,2,3,0,6,0,6,0,0,0,4,0,0,0,0,0,9,0,0,0,4,0,3,3,0,0,0,0,4,0,0,0,0,0,0,0,0,21,3,0
TRAM1L1,6,0,0,57,6,101,23,6,3,10,6,20,11,6,70,66,10,30,20,19,4,3,25,30,8,19,3,3,17,19,18,35,3,13,9,0,37,12,0,0,29,17,33,62,47,34,0,58,24,71,29,62,14,3,21,9,14,13,0,0,9,0,19,12,31,11
OR2G6,4,4,0,2,0,32,0,4,1,0,4,6,6,0,3,20,0,0,0,3,0,0,0,0,1,3,0,1,3,0,3,0,0,4,0,0,16,0,2,1,3,0,20,7,4,0,0,1,16,4,3,6,0,8,0,4,3,0,3,0,0,4,0,8,4,0
SAMD15,142,89,153,363,87,53,108,115,70,46,119,119,70,171,126,88,132,55,158,83,60,124,207,114,60,122,143,28,93,121,119,105,69,98,91,299,68,152,162,103,323,259,68,196,187,75,63,67,103,159,99,62,62,70,94,63,79,46,463,87,89,104,58,160,121,203
BASP1,5277,680,3699,449,1265,557,1044,1007,5239,134,4273,626,2667,1620,4057,1453,6079,537,3317,1797,152,4747,2324,1745,2345,5719,8793,2435,2069,2860,1824,4279,3239,1397,1512,3632,4884,1657,1741,1582,1151,3527,291,605,1264,2991,2067,4595,3213,3117,2608,599,2686,7215,1350,1109,2531,7317,1652,641,8073,156,2706,4083,3309,1604
ZNF10,596,593,548,618,508,1802,876,1638,554,239,1675,319,1204,600,745,196,605,1028,894,576,561,1403,1791,1323,1428,1033,1059,543,511,552,425,532,1162,787,701,977,300,854,682,561,1610,950,162,851,454,580,1124,581,1595,977,486,1598,603,1278,579,463,901,760,820,631,600,399,529,590,626,1668
MAEL,8,9,4,192,47,14,13,90,3,3,36,38,30,4,21,29,4,0,19,0,100,1,21,0,4,31,55,9,32,15,41,0,16,0,1,6,18,5,66,32,18,6,35,4,53,10,3,16,16,77,17,6,9,0,24,39,4,0,21,44,20,6,2,36,31,4
IMPG2,269,352,107,209,324,404,161,245,403,26,230,284,293,95,281,189,157,347,175,311,114,88,314,405,365,141,217,334,215,215,171,231,212,211,229,147,153,326,307,212,346,197,138,186,101,219,192,9,284,631,371,248,282,180,169,333,224,105,582,275,211,231,225,124,190,355
FXYD6-FXYD2,3,0,5,0,18,0,0,0,14,0,0,3,3,15,39,0,4,15,0,0,1,0,0,0,8,26,19,0,0,0,0,0,0,0,11,0,1,0,0,13,3,25,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,2,0,0,0,0
NAALADL1,1092,180,1015,409,604,938,1036,755,1070,486,825,539,1710,2002,814,194,1369,330,1018,1079,511,752,1140,1005,1061,1056,1232,970,1116,1115,907,1078,360,956,562,1025,498,1221,511,236,1523,2310,247,1997,1188,1220,348,864,506,998,1473,745,1112,1204,589,1020,1090,521,924,1003,724,602,636,363,978,878
PCDHA10,21,362,13,63,9,190,28,4,318,0,4,127,35,58,286,165,30,0,16,10,4,6,29,54,6,5,18,18,32,0,19,16,16,76,61,0,77,0,59,0,4,6,210,0,194,6,0,32,4,0,66,189,3,0,7,174,54,7,4,227,38,0,0,97,52,6
SYDE2,1293,7,418,762,940,1080,707,102,0,26,489,84,803,71,47,242,1035,69,601,716,911,1007,2039,933,23,684,10,766,1092,946,830,868,1021,938,259,418,473,596,70,58,662,325,158,825,1299,1359,677,947,486,147,1158,175,8,577,760,2358,383,767,0,257,832,30,904,62,682,35
HELLS,11193,8026,6160,13165,6695,5182,7626,12710,9089,2460,9305,3133,7366,5120,4383,1442,12991,1270,11250,6020,6033,11823,13245,16167,5042,6181,7653,3837,11125,8533,8441,5726,9775,10308,7504,5862,2976,8966,8865,3205,7441,7558,956,9071,4801,7857,9208,6845,7093,7850,4919,1851,3384,7950,11748,5024,7371,4645,3327,6301,9563,3780,5527,3839,12882,13982
LOXHD1,82,31,3,60,355,19,15,99,69,0,115,195,367,22,60,305,75,5,47,77,309,164,133,51,54,103,491,550,130,57,38,54,56,75,75,66,120,71,395,796,331,1138,135,70,233,60,90,361,1845,129,18,65,60,139,158,6,178,4,7,123,439,0,29,174,72,8
BEST2,15,16,12,0,0,0,19,16,3,0,6,40,3,0,21,41,8,0,7,48,2,3,0,6,0,28,19,16,22,7,11,10,7,14,45,13,16,19,4,56,0,4,33,4,8,25,9,22,28,87,5,0,9,0,40,0,0,0,11,4,110,48,35,40,15,0
ZDHHC11B,60,27,12,0,35,77,38,21,137,0,18,106,0,5,198,128,57,13,372,3,54,279,459,41,40,41,68,109,62,4,16,48,50,341,84,13,43,12,0,32,178,0,92,42,31,21,12,37,17,77,11,21,17,14,14,4,109,108,50,8,68,0,45,102,97,0
DOCK4,626,83,160,384,648,127,306,446,660,78,333,255,1054,197,739,742,2015,512,472,289,767,1206,289,402,571,936,517,466,332,550,335,731,600,309,318,717,577,244,413,369,574,499,204,257,264,263,356,691,621,968,346,713,158,1026,347,847,317,1096,399,253,1274,89,250,347,444,565
KCNC3,348,638,120,516,17,84,86,66,28,10,136,280,259,141,56,223,229,218,276,283,4,161,56,103,13,376,211,171,185,151,130,263,217,113,105,344,274,472,217,501,24,49,136,192,522,86,66,99,161,405,215,86,96,301,69,3,78,433,64,68,260,13,177,18,405,391
ANKRD9,2186,695,590,982,1266,536,534,555,2426,193,1692,612,2047,460,790,597,1518,481,668,817,1053,2427,4335,618,292,3885,665,170,1403,525,481,1208,5588,440,525,1194,1012,282,683,577,950,1739,372,450,652,1415,8296,911,3629,812,996,1083,665,3126,1285,799,1164,3470,625,1282,3279,257,1462,1295,5095,1865
BFSP1,71,4,34,47,107,20,65,35,215,0,271,27,161,31,112,75,21,12,68,82,43,314,646,38,19,188,70,37,54,53,39,54,142,39,33,71,68,49,44,23,152,111,105,15,96,108,186,61,307,130,58,30,8,75,173,51,214,90,116,114,180,11,85,217,66,87
GCLC,6163,3896,2886,4304,5112,3697,2896,3906,8884,1493,6352,2479,4750,3533,3410,2323,5149,3291,4577,4093,6450,8066,10324,3932,3092,10347,3608,1610,5148,3838,4517,3977,16409,3496,2567,5037,3468,4410,4889,2113,4257,6327,865,6370,3379,3953,18479,4627,4218,6370,4534,4046,4048,6828,4361,4894,4652,10947,4995,3853,8576,2900,5308,3839,9099,8431
MRPL39,1800,763,1867,1399,1096,1222,1020,1081,2636,178,2471,521,1478,1374,941,262,1838,554,1956,940,1794,1813,5081,1433,927,2318,677,944,1577,1374,1272,1172,1706,1498,1151,2088,1073,1763,1489,591,1215,1702,256,1943,751,1208,2189,1448,1477,2098,1491,815,1248,1271,1598,1640,1674,1320,950,989,1777,751,1213,1074,1492,2169
ZNF846,699,1015,332,1009,644,655,368,729,784,202,614,760,627,615,872,265,945,792,558,538,636,810,715,1038,1084,675,726,478,675,655,707,622,732,653,517,549,267,405,723,1227,1152,714,140,1043,664,519,568,389,809,739,713,784,789,561,691,721,578,424,766,607,789,672,656,614,654,1164
TSPAN16,24,13,0,6,0,4,16,33,0,4,0,10,0,5,7,12,6,2,18,17,0,6,0,2,18,0,18,7,18,8,0,9,0,3,5,6,17,10,10,23,6,13,46,10,13,16,4,13,6,30,16,12,32,0,10,0,12,0,25,27,23,16,0,36,2,5
SOD1,9949,4270,8367,6653,8654,6862,8067,5635,17064,1663,11963,4387,8157,8052,5577,2060,8880,4315,10438,6066,12710,8847,27713,9405,4402,11524,7181,4981,7801,6390,7527,6769,11112,7904,5798,10463,6492,7921,7006,3179,6972,13240,1495,10602,4901,6836,10728,8225,10983,13407,9646,6206,10254,9737,7766,9514,10414,8658,7148,6923,12198,5390,8476,5836,11309,10789
SPP1,19,355,17,13,102,244,22,0,18,0,62,39,21,58,11,44,141,91,29,8,15,412,15,89,17,114,88,58,21,32,34,3,11,54,52,25,27,24,224,104,40,95,40,118,85,0,13,23,39,284,10,183,117,50,52,12,28,16,130,0,51,3,8,60,14,18
RDH10,751,113,489,560,455,151,199,445,786,170,559,182,462,290,239,244,625,63,458,714,552,752,2117,378,185,893,268,209,497,314,257,418,741,231,488,719,406,819,371,696,576,631,240,404,603,557,696,549,739,1073,479,233,148,675,603,404,384,1076,790,375,866,422,581,579,497,595
TPSG1,13,0,0,3,14,0,6,7,8,0,18,31,0,4,9,12,0,0,11,0,8,0,0,0,0,9,72,42,26,0,0,0,5,0,6,4,22,0,3,0,36,57,20,0,0,0,0,0,0,2,0,8,0,7,0,0,12,0,0,15,93,0,15,88,19,0
PDZK1,46,65,42,43,23,51,23,16,38,3,0,24,53,37,70,56,12,14,37,73,20,3,32,23,40,45,13,4,57,6,9,44,15,12,40,31,39,39,62,30,7,34,53,40,27,28,50,34,20,44,19,37,49,0,11,43,10,4,34,38,50,17,4,55,21,12
ITGA2,1727,158,486,1343,2015,3127,358,922,1619,468,887,336,909,1173,744,449,1036,790,965,2778,1617,440,1400,1265,356,1237,171,225,1175,2410,619,1550,2078,359,603,653,896,1013,591,446,1007,4302,167,2711,1220,1181,1101,680,2614,2045,2299,717,45,1209,1455,3148,1343,671,597,1142,1588,820,1910,115,936,380
CTNNBIP1,3646,1269,5119,3069,2091,1939,3720,3262,4521,894,3804,1877,4472,2931,2524,669,3117,1704,3902,3355,3788,2426,1997,3618,3066,3775,4550,2460,2966,2825,2930,2728,1648,2868,2440,2398,1844,2370,2963,1969,2941,4030,414,2817,2053,3158,1619,2649,3444,4186,3506,2771,4332,3211,2408,2938,3154,2178,3176,2632,3033,1397,2119,1595,3198,4430
MAB21L1,45,7,32,13,307,41,75,30,276,4,13,23,43,15,178,58,18,39,45,24,7,17,21,31,47,16,15,13,28,38,24,27,0,35,53,0,66,6,7,3,23,9,87,25,27,27,10,36,105,101,64,75,3,0,63,309,7,2,25,67,48,106,3,51,6,145
AMPD1,0,0,0,5,28,0,4,13,0,0,14,9,14,0,5,29,6,0,3,134,0,59,6,4,59,46,0,0,3,4,2,12,243,0,8,0,13,77,0,52,5,84,44,0,0,6,0,0,6,181,0,15,0,2,89,0,3,14,0,0,28,5,510,65,188,129
S1PR1,441,30,384,117,1271,74,334,484,113,14,405,81,1381,53,257,831,233,62,553,107,231,353,139,568,792,909,425,238,164,126,191,331,335,593,477,282,263,49,409,1051,923,309,128,232,79,88,200,292,603,501,136,247,2417,211,144,316,148,256,405,33,1032,0,50,193,332,368
GTPBP3,1956,1277,2037,1761,1388,1838,1019,1403,2937,615,1621,602,1896,1639,1670,320,1821,778,1424,1633,1222,1641,2870,1916,1198,1827,1608,748,1790,1159,1393,1586,1510,1176,1463,1686,901,1405,1359,1337,1467,1623,334,1538,1583,1379,1678,1337,1604,1788,1620,1314,1930,1831,1347,1416,1434,1054,1347,1436,2104,1300,1486,1108,1958,1693
SLC18B1,1298,418,320,785,405,531,336,485,1756,159,912,495,838,149,485,564,1569,472,510,521,875,1554,2615,576,192,2172,728,528,792,839,590,1178,1962,872,374,984,1425,293,950,200,932,985,135,641,220,724,1685,1079,922,814,631,859,624,1294,564,708,697,2102,451,164,2084,178,1166,694,1254,959
COA1,5701,4617,4055,5990,4912,5195,2974,4814,7979,1282,6059,3270,4005,4981,4660,1663,4921,3908,4939,4527,5948,6152,8076,5874,5449,6123,4878,3730,5354,5038,4986,4591,5451,3565,4474,5695,2461,5043,4831,4046,6542,5944,882,6643,4633,4429,5946,5142,4914,3232,4470,3837,4087,5456,4631,6566,5034,3520,3828,5625,5428,3977,4728,2611,4678,7436
RP11-343C2.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,0,0,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,47,0,0,0,0,0,0,0,0,123,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0
STYK1,312,442,251,179,201,841,157,147,256,151,462,815,268,223,402,95,164,520,241,364,172,129,417,512,595,230,288,105,214,176,221,198,293,327,671,109,116,402,327,195,561,405,88,287,386,269,496,63,405,631,616,1258,629,594,419,0,189,158,294,269,252,391,115,403,274,146
RFXAP,1014,834,990,1350,1095,658,284,931,2596,234,1259,594,1423,1133,763,313,1085,580,743,650,1264,1493,2589,661,684,1590,554,541,1392,939,850,810,1364,447,995,1127,503,1105,1048,495,1525,1166,119,882,874,865,974,886,826,1173,816,583,905,1412,900,1264,1276,1022,1227,1254,1265,840,1215,1103,1105,1644
CD80,178,20,18,37,72,47,0,26,657,14,172,47,47,17,0,172,481,55,12,23,18,550,745,26,18,273,28,23,93,72,10,92,385,2,31,143,100,22,72,58,117,278,71,57,34,26,616,102,170,48,62,81,30,285,114,17,171,655,75,68,380,32,268,48,162,474
CRLF2,69,0,149,0,0,0,46,130,23,0,0,0,74,76,126,0,0,0,167,36,74,30,26,126,232,41,98,157,54,57,0,64,13,0,128,123,44,0,413,264,0,0,30,0,25,0,23,17,0,0,25,0,627,48,0,0,0,8,71,40,0,0,16,129,114,121
AANAT,12,0,15,0,0,0,0,9,11,0,0,51,12,15,9,33,11,11,0,5,0,9,0,20,2,25,13,15,26,14,5,8,5,20,43,5,12,5,9,79,18,0,26,7,0,17,3,5,7,9,6,3,17,0,0,4,13,0,15,0,71,5,8,26,10,13
ANKFN1,26,32,0,7,7,7,22,0,273,0,288,73,7,348,37,92,83,0,9,54,1,142,4,10,94,168,7,14,21,63,15,35,21,66,360,4,70,309,294,669,294,0,110,16,265,29,14,6,4,0,45,18,9,6,0,16,6,5,0,3,5,0,13,278,40,0
RIOK3,3205,2202,2050,2111,3131,2265,4185,3245,3994,1074,4354,1650,2855,3232,1857,1422,3284,1928,4549,2213,3321,3975,3561,3341,2760,6783,3468,2404,2195,2575,2741,2375,13582,3496,1772,2818,1853,2373,3273,2610,4100,4802,736,3230,2645,2643,9188,2312,7937,3945,2144,3229,2815,5135,3863,3438,4058,5303,3104,2902,3725,1779,2359,2436,6347,4384
QTRT1,2487,1467,1113,2168,2066,1680,2244,1741,2884,787,1907,1054,3477,1779,2246,528,2136,1327,2025,2304,1782,1581,3987,2093,1021,2656,1505,753,2360,1627,1443,2189,2539,1535,1710,2165,1339,1245,1441,1873,1575,2217,557,1813,1697,2260,2082,2263,1084,2076,1608,1619,2717,2175,1538,2101,1842,1510,1740,1920,2670,1523,2223,1053,3014,1934
NPW,705,377,793,325,984,62,322,464,855,299,306,100,371,539,237,73,611,22,719,458,97,700,2455,398,268,832,767,275,665,276,327,249,400,243,383,344,346,253,574,50,1008,829,126,235,340,672,198,218,132,167,400,459,274,337,407,697,522,453,429,296,466,112,239,1653,487,318
LTA,18,9,17,0,0,0,16,13,0,0,4,32,0,0,0,60,15,0,0,45,0,0,0,20,0,2,1,33,15,0,0,4,3,25,11,0,7,9,13,23,0,35,5,5,0,32,12,2,0,119,2,10,1,0,39,0,6,0,0,0,36,67,4,58,22,0
SCN3A,470,48,1067,84,0,742,945,831,22,18,484,493,76,252,1845,716,297,50,2039,112,17,173,26,1908,438,69,1522,882,284,490,1062,544,214,1042,2413,76,608,1708,414,328,253,3,108,193,179,138,109,189,193,489,629,47,83,33,348,26,105,51,0,687,116,23,15,89,2843,40
DECR1,2615,1548,1904,2218,2494,2291,2546,2902,2662,497,5002,1098,2064,1858,1910,900,3309,1656,2848,2331,3729,2525,7813,2986,2079,2452,2192,1650,2660,2520,3163,2374,3452,2633,1603,2510,1617,2400,2624,1870,3224,3362,576,3318,1621,2611,3144,1789,3623,3486,2395,1730,1495,1871,3693,3469,2609,1805,1373,3042,3243,1940,1985,1882,1915,3273
TRMT13,1924,2195,718,2461,3041,3143,904,1973,3045,528,2105,1614,2409,1794,2635,496,3110,2708,1638,999,3449,2265,3871,3041,2178,1673,1613,1525,2717,2091,1887,2135,2040,1553,1664,1583,684,1935,1931,964,2233,2027,219,3907,2199,2091,2810,1492,2036,2522,1778,2057,2488,1951,1815,3919,1914,864,1816,2627,1770,1858,1984,1589,1693,3069
NICN1,332,160,75,142,205,157,247,301,351,36,143,112,466,148,243,120,220,134,159,134,291,435,580,362,179,259,103,235,369,263,170,385,516,124,83,322,113,148,250,104,181,225,45,322,176,164,257,134,169,188,144,198,461,178,87,524,359,242,168,241,238,63,310,237,95,225
SAMD4A,981,46,848,184,324,545,743,176,417,96,232,282,74,541,260,598,1205,313,573,381,30,830,366,660,139,431,36,91,308,642,311,845,311,492,1314,310,601,390,583,240,121,184,287,410,286,259,186,418,848,432,712,175,300,527,200,46,430,1277,118,36,638,90,303,79,681,209
